symbol,timestamp,observed_utc,n_options,call_oi,put_oi,put_call_oi_ratio,oi_weighted_mark_iv,underlying_price,historical_volatility
ETH-HISTVOL,2026-08-17T05:00:00Z,,,,,,,,27.05090514322374
SOL-HISTVOL,2026-08-17T05:00:00Z,,,,,,,,30.162249250579844
BTC-HISTVOL,2026-08-17T06:00:00Z,,,,,,,,20.554792633550854
ETH-HISTVOL,2026-08-17T06:00:00Z,,,,,,,,27.043818561140935
SOL-HISTVOL,2026-08-17T06:00:00Z,,,,,,,,30.08531502387314
BTC-HISTVOL,2026-08-17T07:00:00Z,,,,,,,,20.53167543091872
ETH-HISTVOL,2026-08-17T07:00:00Z,,,,,,,,27.035440294801177
SOL-HISTVOL,2026-08-17T07:00:00Z,,,,,,,,30.09799290156907
BTC-HISTVOL,2026-08-17T08:00:00Z,,,,,,,,20.561774945292683
ETH-HISTVOL,2026-08-17T08:00:00Z,,,,,,,,27.10182316675313
SOL-HISTVOL,2026-08-17T08:00:00Z,,,,,,,,30.21396966511882
BTC-HISTVOL,2026-08-17T09:00:00Z,,,,,,,,20.590157074976577
ETH-HISTVOL,2026-08-17T09:00:00Z,,,,,,,,27.14505119768556
SOL-HISTVOL,2026-08-17T09:00:00Z,,,,,,,,30.21603512063352
BTC-HISTVOL,2026-08-17T10:00:00Z,,,,,,,,20.48459413563809
ETH-HISTVOL,2026-08-17T10:00:00Z,,,,,,,,27.119111329379844
SOL-HISTVOL,2026-08-17T10:00:00Z,,,,,,,,30.36184461964139
BTC-HISTVOL,2026-08-17T11:00:00Z,,,,,,,,20.48152438389309
ETH-HISTVOL,2026-08-17T11:00:00Z,,,,,,,,27.10907882790733
SOL-HISTVOL,2026-08-17T11:00:00Z,,,,,,,,30.33818393464807
BTC-HISTVOL,2026-08-17T12:00:00Z,,,,,,,,20.67739155290984
ETH-HISTVOL,2026-08-17T12:00:00Z,,,,,,,,27.317603451263142
SOL-HISTVOL,2026-08-17T12:00:00Z,,,,,,,,30.45379400169268
BTC-HISTVOL,2026-08-17T13:00:00Z,,,,,,,,20.639684619328296
ETH-HISTVOL,2026-08-17T13:00:00Z,,,,,,,,26.99180595269113
SOL-HISTVOL,2026-08-17T13:00:00Z,,,,,,,,30.40261154387524
BTC-HISTVOL,2026-08-17T14:00:00Z,,,,,,,,20.635201071583804
ETH-HISTVOL,2026-08-17T14:00:00Z,,,,,,,,27.004718633439182
SOL-HISTVOL,2026-08-17T14:00:00Z,,,,,,,,30.44797514986625
BTC-HISTVOL,2026-08-17T15:00:00Z,,,,,,,,20.656224345881476
ETH-HISTVOL,2026-08-17T15:00:00Z,,,,,,,,27.04175239428256
SOL-HISTVOL,2026-08-17T15:00:00Z,,,,,,,,30.47346061063228
BTC-HISTVOL,2026-08-17T16:00:00Z,,,,,,,,20.72762242077278
ETH-HISTVOL,2026-08-17T16:00:00Z,,,,,,,,27.070080677669207
SOL-HISTVOL,2026-08-17T16:00:00Z,,,,,,,,30.546777780051816
BTC-HISTVOL,2026-08-17T17:00:00Z,,,,,,,,20.864951172057378
ETH-HISTVOL,2026-08-17T17:00:00Z,,,,,,,,27.06799023985461
SOL-HISTVOL,2026-08-17T17:00:00Z,,,,,,,,30.555808307707192
BTC-HISTVOL,2026-08-17T18:00:00Z,,,,,,,,20.866400855121142
ETH-HISTVOL,2026-08-17T18:00:00Z,,,,,,,,27.089192527452457
SOL-HISTVOL,2026-08-17T18:00:00Z,,,,,,,,30.551197600747976
BTC-HISTVOL,2026-08-17T19:00:00Z,,,,,,,,20.911414274898323
ETH-HISTVOL,2026-08-17T19:00:00Z,,,,,,,,27.05218386211221
SOL-HISTVOL,2026-08-17T19:00:00Z,,,,,,,,30.534775305211724
BTC-HISTVOL,2026-08-17T20:00:00Z,,,,,,,,20.917950001368503
ETH-HISTVOL,2026-08-17T20:00:00Z,,,,,,,,26.991706415958543
SOL-HISTVOL,2026-08-17T20:00:00Z,,,,,,,,30.48876613174664
BTC-HISTVOL,2026-08-17T21:00:00Z,,,,,,,,20.929224219360275
ETH-HISTVOL,2026-08-17T21:00:00Z,,,,,,,,26.94708749815181
SOL-HISTVOL,2026-08-17T21:00:00Z,,,,,,,,30.478633910188343
BTC-HISTVOL,2026-08-17T22:00:00Z,,,,,,,,20.93519485287086
ETH-HISTVOL,2026-08-17T22:00:00Z,,,,,,,,26.944779855390703
SOL-HISTVOL,2026-08-17T22:00:00Z,,,,,,,,30.502356873373063
BTC-HISTVOL,2026-08-17T23:00:00Z,,,,,,,,20.92598881248576
ETH-HISTVOL,2026-08-17T23:00:00Z,,,,,,,,26.886383850273106
SOL-HISTVOL,2026-08-17T23:00:00Z,,,,,,,,30.437991967939634
BTC-HISTVOL,2026-08-18T00:00:00Z,,,,,,,,20.90303661880472
ETH-HISTVOL,2026-08-18T00:00:00Z,,,,,,,,26.79776236494625
SOL-HISTVOL,2026-08-18T00:00:00Z,,,,,,,,30.388063193454823
BTC-HISTVOL,2026-08-18T01:00:00Z,,,,,,,,20.951891994918945
ETH-HISTVOL,2026-08-18T01:00:00Z,,,,,,,,26.89069931177968
SOL-HISTVOL,2026-08-18T01:00:00Z,,,,,,,,30.439472926848637
BTC-HISTVOL,2026-08-18T02:00:00Z,,,,,,,,20.89284264796393
ETH-HISTVOL,2026-08-18T02:00:00Z,,,,,,,,26.74504257852001
SOL-HISTVOL,2026-08-18T02:00:00Z,,,,,,,,30.31900254982085
BTC-HISTVOL,2026-08-18T03:00:00Z,,,,,,,,20.91933664354377
ETH-HISTVOL,2026-08-18T03:00:00Z,,,,,,,,26.7672101798764
SOL-HISTVOL,2026-08-18T03:00:00Z,,,,,,,,30.40803802455214
BTC-HISTVOL,2026-08-18T04:00:00Z,,,,,,,,20.92763716650825
ETH-HISTVOL,2026-08-18T04:00:00Z,,,,,,,,26.84425938013333
SOL-HISTVOL,2026-08-18T04:00:00Z,,,,,,,,30.48274955187809
BTC-HISTVOL,2026-08-18T05:00:00Z,,,,,,,,20.819144218245302
ETH-HISTVOL,2026-08-18T05:00:00Z,,,,,,,,26.780193129096823
SOL-HISTVOL,2026-08-18T05:00:00Z,,,,,,,,30.503461255401778
BTC-HISTVOL,2026-08-18T06:00:00Z,,,,,,,,20.81214364916416
ETH-HISTVOL,2026-08-18T06:00:00Z,,,,,,,,26.778699896353512
SOL-HISTVOL,2026-08-18T06:00:00Z,,,,,,,,30.57558418486155
BTC-HISTVOL,2026-08-18T07:00:00Z,,,,,,,,20.8111606102583
ETH-HISTVOL,2026-08-18T07:00:00Z,,,,,,,,26.74833946510909
SOL-HISTVOL,2026-08-18T07:00:00Z,,,,,,,,30.579548920382912
BTC-HISTVOL,2026-08-18T08:00:00Z,,,,,,,,20.762072560397417
ETH-HISTVOL,2026-08-18T08:00:00Z,,,,,,,,26.65739866707653
SOL-HISTVOL,2026-08-18T08:00:00Z,,,,,,,,30.55847220585905
BTC-HISTVOL,2026-08-18T09:00:00Z,,,,,,,,20.78434939847085
ETH-HISTVOL,2026-08-18T09:00:00Z,,,,,,,,26.64502934029403
SOL-HISTVOL,2026-08-18T09:00:00Z,,,,,,,,30.55744048835025
BTC-HISTVOL,2026-08-18T10:00:00Z,,,,,,,,20.78602434132814
ETH-HISTVOL,2026-08-18T10:00:00Z,,,,,,,,26.629232388356662
SOL-HISTVOL,2026-08-18T10:00:00Z,,,,,,,,30.54241650338865
BTC-HISTVOL,2026-08-18T11:00:00Z,,,,,,,,20.65489062489831
ETH-HISTVOL,2026-08-18T11:00:00Z,,,,,,,,26.421513037516288
SOL-HISTVOL,2026-08-18T11:00:00Z,,,,,,,,30.42953066929459
BTC-HISTVOL,2026-08-18T12:00:00Z,,,,,,,,20.65158699789417
ETH-HISTVOL,2026-08-18T12:00:00Z,,,,,,,,26.36962699747559
SOL-HISTVOL,2026-08-18T12:00:00Z,,,,,,,,30.488760228995464
BTC-HISTVOL,2026-08-18T13:00:00Z,,,,,,,,20.63631764080755
ETH-HISTVOL,2026-08-18T13:00:00Z,,,,,,,,26.34714645872956
SOL-HISTVOL,2026-08-18T13:00:00Z,,,,,,,,30.62645747594761
BTC-HISTVOL,2026-08-18T14:00:00Z,,,,,,,,20.628239426158785
ETH-HISTVOL,2026-08-18T14:00:00Z,,,,,,,,26.34224348857424
SOL-HISTVOL,2026-08-18T14:00:00Z,,,,,,,,30.628858155290807
BTC-HISTVOL,2026-08-18T15:00:00Z,,,,,,,,19.98417019676923
ETH-HISTVOL,2026-08-18T15:00:00Z,,,,,,,,26.0176089838423
SOL-HISTVOL,2026-08-18T15:00:00Z,,,,,,,,30.093950202417226
BTC-HISTVOL,2026-08-18T16:00:00Z,,,,,,,,19.78974679044421
ETH-HISTVOL,2026-08-18T16:00:00Z,,,,,,,,25.97398753639706
SOL-HISTVOL,2026-08-18T16:00:00Z,,,,,,,,30.12932164129084
BTC-HISTVOL,2026-08-18T17:00:00Z,,,,,,,,19.71100738122612
ETH-HISTVOL,2026-08-18T17:00:00Z,,,,,,,,25.8888489151687
SOL-HISTVOL,2026-08-18T17:00:00Z,,,,,,,,30.219698244452086
BTC-HISTVOL,2026-08-18T18:00:00Z,,,,,,,,19.70059694767426
ETH-HISTVOL,2026-08-18T18:00:00Z,,,,,,,,25.877684358837985
SOL-HISTVOL,2026-08-18T18:00:00Z,,,,,,,,30.20145817303717
BTC-HISTVOL,2026-08-18T19:00:00Z,,,,,,,,19.712210135666503
ETH-HISTVOL,2026-08-18T19:00:00Z,,,,,,,,25.93177931585063
SOL-HISTVOL,2026-08-18T19:00:00Z,,,,,,,,30.16389837337078
BTC-HISTVOL,2026-08-18T20:00:00Z,,,,,,,,19.72675083157166
ETH-HISTVOL,2026-08-18T20:00:00Z,,,,,,,,25.963577946197123
SOL-HISTVOL,2026-08-18T20:00:00Z,,,,,,,,30.20442074133373
BTC-HISTVOL,2026-08-18T21:00:00Z,,,,,,,,19.750965806330285
ETH-HISTVOL,2026-08-18T21:00:00Z,,,,,,,,25.97351973870896
SOL-HISTVOL,2026-08-18T21:00:00Z,,,,,,,,30.20848199765764
BTC-HISTVOL,2026-08-18T22:00:00Z,,,,,,,,19.74833552956761
ETH-HISTVOL,2026-08-18T22:00:00Z,,,,,,,,25.972284001545223
SOL-HISTVOL,2026-08-18T22:00:00Z,,,,,,,,30.243334729594373
BTC-HISTVOL,2026-08-18T23:00:00Z,,,,,,,,19.692858044385808
ETH-HISTVOL,2026-08-18T23:00:00Z,,,,,,,,25.937012819149867
SOL-HISTVOL,2026-08-18T23:00:00Z,,,,,,,,30.237847331798587
BTC-HISTVOL,2026-08-19T00:00:00Z,,,,,,,,19.6943524493958
ETH-HISTVOL,2026-08-19T00:00:00Z,,,,,,,,25.9230293076661
SOL-HISTVOL,2026-08-19T00:00:00Z,,,,,,,,30.21577814654277
BTC-HISTVOL,2026-08-19T01:00:00Z,,,,,,,,19.69460785785173
ETH-HISTVOL,2026-08-19T01:00:00Z,,,,,,,,25.94682424220217
SOL-HISTVOL,2026-08-19T01:00:00Z,,,,,,,,30.22264447764529
BTC-HISTVOL,2026-08-19T02:00:00Z,,,,,,,,19.73221207856602
ETH-HISTVOL,2026-08-19T02:00:00Z,,,,,,,,25.838505304652674
SOL-HISTVOL,2026-08-19T02:00:00Z,,,,,,,,30.05022726444877
BTC-HISTVOL,2026-08-19T03:00:00Z,,,,,,,,19.375509335471826
ETH-HISTVOL,2026-08-19T03:00:00Z,,,,,,,,25.447807054945564
SOL-HISTVOL,2026-08-19T03:00:00Z,,,,,,,,29.68748752917484
BTC-HISTVOL,2026-08-19T04:00:00Z,,,,,,,,19.380250580503905
ETH-HISTVOL,2026-08-19T04:00:00Z,,,,,,,,25.49094927752887
SOL-HISTVOL,2026-08-19T04:00:00Z,,,,,,,,29.678838259830357
BTC-HISTVOL,2026-08-19T05:00:00Z,,,,,,,,19.379971498477552
ETH-HISTVOL,2026-08-19T05:00:00Z,,,,,,,,25.510216612242147
SOL-HISTVOL,2026-08-19T05:00:00Z,,,,,,,,29.67575450831214
BTC-HISTVOL,2026-08-19T06:00:00Z,,,,,,,,19.28895554926453
ETH-HISTVOL,2026-08-19T06:00:00Z,,,,,,,,25.49161948972473
SOL-HISTVOL,2026-08-19T06:00:00Z,,,,,,,,29.672520543357354
BTC-HISTVOL,2026-08-19T07:00:00Z,,,,,,,,19.21954668591408
ETH-HISTVOL,2026-08-19T07:00:00Z,,,,,,,,25.473587047720045
SOL-HISTVOL,2026-08-19T07:00:00Z,,,,,,,,29.66953724160218
BTC-HISTVOL,2026-08-19T08:00:00Z,,,,,,,,19.20403446974418
ETH-HISTVOL,2026-08-19T08:00:00Z,,,,,,,,25.46407668490436
SOL-HISTVOL,2026-08-19T08:00:00Z,,,,,,,,29.641652722543192
BTC-HISTVOL,2026-08-19T09:00:00Z,,,,,,,,19.207225949934248
ETH-HISTVOL,2026-08-19T09:00:00Z,,,,,,,,25.40667281850393
SOL-HISTVOL,2026-08-19T09:00:00Z,,,,,,,,29.60510324673223
BTC-HISTVOL,2026-08-19T10:00:00Z,,,,,,,,19.21261110611625
ETH-HISTVOL,2026-08-19T10:00:00Z,,,,,,,,25.39534135506061
SOL-HISTVOL,2026-08-19T10:00:00Z,,,,,,,,29.659364377818285
BTC-HISTVOL,2026-08-19T11:00:00Z,,,,,,,,19.212503413369117
ETH-HISTVOL,2026-08-19T11:00:00Z,,,,,,,,25.40140582480238
SOL-HISTVOL,2026-08-19T11:00:00Z,,,,,,,,29.660379229416687
BTC-HISTVOL,2026-08-19T12:00:00Z,,,,,,,,19.170115673344583
ETH-HISTVOL,2026-08-19T12:00:00Z,,,,,,,,25.31269846145373
SOL-HISTVOL,2026-08-19T12:00:00Z,,,,,,,,29.587401870982823
BTC-HISTVOL,2026-08-19T13:00:00Z,,,,,,,,19.13475987572493
ETH-HISTVOL,2026-08-19T13:00:00Z,,,,,,,,25.27001831812896
SOL-HISTVOL,2026-08-19T13:00:00Z,,,,,,,,29.51618422107034
BTC-HISTVOL,2026-08-19T14:00:00Z,,,,,,,,19.34558127452202
ETH-HISTVOL,2026-08-19T14:00:00Z,,,,,,,,25.530390386852016
SOL-HISTVOL,2026-08-19T14:00:00Z,,,,,,,,30.018099270330254
BTC-HISTVOL,2026-08-19T15:00:00Z,,,,,,,,19.295417813484452
ETH-HISTVOL,2026-08-19T15:00:00Z,,,,,,,,25.293546213960887
SOL-HISTVOL,2026-08-19T15:00:00Z,,,,,,,,29.98982194111317
BTC-HISTVOL,2026-08-19T16:00:00Z,,,,,,,,20.23132603429341
ETH-HISTVOL,2026-08-19T16:00:00Z,,,,,,,,26.87811019626636
SOL-HISTVOL,2026-08-19T16:00:00Z,,,,,,,,33.66034290387395
BTC-HISTVOL,2026-08-19T17:00:00Z,,,,,,,,28.076843396629137
ETH-HISTVOL,2026-08-19T17:00:00Z,,,,,,,,38.99920173160657
SOL-HISTVOL,2026-08-19T17:00:00Z,,,,,,,,34.192886058238585
BTC-HISTVOL,2026-08-19T18:00:00Z,,,,,,,,28.05329920412081
ETH-HISTVOL,2026-08-19T18:00:00Z,,,,,,,,38.99935926226171
SOL-HISTVOL,2026-08-19T18:00:00Z,,,,,,,,34.18238636744187
BTC-HISTVOL,2026-08-19T19:00:00Z,,,,,,,,28.121729561937787
ETH-HISTVOL,2026-08-19T19:00:00Z,,,,,,,,39.00121254659515
SOL-HISTVOL,2026-08-19T19:00:00Z,,,,,,,,34.18166446858136
BTC-HISTVOL,2026-08-19T20:00:00Z,,,,,,,,28.042579997517542
ETH-HISTVOL,2026-08-19T20:00:00Z,,,,,,,,38.972571313857934
SOL-HISTVOL,2026-08-19T20:00:00Z,,,,,,,,34.294718103935125
BTC-HISTVOL,2026-08-19T21:00:00Z,,,,,,,,28.036327730569173
ETH-HISTVOL,2026-08-19T21:00:00Z,,,,,,,,39.04833699124869
SOL-HISTVOL,2026-08-19T21:00:00Z,,,,,,,,34.29780927918339
BTC-HISTVOL,2026-08-19T22:00:00Z,,,,,,,,28.387455331490383
ETH-HISTVOL,2026-08-19T22:00:00Z,,,,,,,,47.27222052263073
SOL-HISTVOL,2026-08-19T22:00:00Z,,,,,,,,35.261197051395136
BTC-HISTVOL,2026-08-19T23:00:00Z,,,,,,,,28.75151362931386
ETH-HISTVOL,2026-08-19T23:00:00Z,,,,,,,,49.51444668056013
SOL-HISTVOL,2026-08-19T23:00:00Z,,,,,,,,39.05067895512497
BTC-HISTVOL,2026-08-20T00:00:00Z,,,,,,,,28.94416034224296
ETH-HISTVOL,2026-08-20T00:00:00Z,,,,,,,,50.15114286020052
SOL-HISTVOL,2026-08-20T00:00:00Z,,,,,,,,39.61314404207236
BTC-HISTVOL,2026-08-20T01:00:00Z,,,,,,,,28.920121265986985
ETH-HISTVOL,2026-08-20T01:00:00Z,,,,,,,,50.13137680410165
SOL-HISTVOL,2026-08-20T01:00:00Z,,,,,,,,39.549891526922536
BTC-HISTVOL,2026-08-20T02:00:00Z,,,,,,,,28.91327440914048
ETH-HISTVOL,2026-08-20T02:00:00Z,,,,,,,,50.14905362782021
SOL-HISTVOL,2026-08-20T02:00:00Z,,,,,,,,39.57986942401746
BTC-HISTVOL,2026-08-20T03:00:00Z,,,,,,,,28.86979580339216
ETH-HISTVOL,2026-08-20T03:00:00Z,,,,,,,,50.09597781152738
SOL-HISTVOL,2026-08-20T03:00:00Z,,,,,,,,39.42948349282767
BTC-HISTVOL,2026-08-20T04:00:00Z,,,,,,,,29.048445658822857
ETH-HISTVOL,2026-08-20T04:00:00Z,,,,,,,,50.19735414007428
SOL-HISTVOL,2026-08-20T04:00:00Z,,,,,,,,39.55918436096756
BTC-HISTVOL,2026-08-20T05:00:00Z,,,,,,,,29.02017895511156
ETH-HISTVOL,2026-08-20T05:00:00Z,,,,,,,,50.16731477476892
SOL-HISTVOL,2026-08-20T05:00:00Z,,,,,,,,39.49422675810915
BTC-HISTVOL,2026-08-20T06:00:00Z,,,,,,,,29.09946045069672
ETH-HISTVOL,2026-08-20T06:00:00Z,,,,,,,,50.167431172370975
SOL-HISTVOL,2026-08-20T06:00:00Z,,,,,,,,39.54794988173788
BTC-HISTVOL,2026-08-20T07:00:00Z,,,,,,,,29.078290498542216
ETH-HISTVOL,2026-08-20T07:00:00Z,,,,,,,,50.144234826876975
SOL-HISTVOL,2026-08-20T07:00:00Z,,,,,,,,39.483087593143054
BTC-HISTVOL,2026-08-20T08:00:00Z,,,,,,,,29.24740826470845
ETH-HISTVOL,2026-08-20T08:00:00Z,,,,,,,,50.23542501009681
SOL-HISTVOL,2026-08-20T08:00:00Z,,,,,,,,39.86278371760008
BTC-HISTVOL,2026-08-20T09:00:00Z,,,,,,,,29.24058641645876
ETH-HISTVOL,2026-08-20T09:00:00Z,,,,,,,,50.28925380396268
SOL-HISTVOL,2026-08-20T09:00:00Z,,,,,,,,39.88681895732959
BTC-HISTVOL,2026-08-20T10:00:00Z,,,,,,,,31.710605616690724
ETH-HISTVOL,2026-08-20T10:00:00Z,,,,,,,,50.7061517899252
