symbol,timestamp,funding_rate,funding_interval_hours
BTCUSDT,2024-09-16T00:00:00Z,2.402e-05,8
ETHUSDT,2024-09-16T00:00:00Z,3.228e-05,8
SOLUSDT,2024-09-16T00:00:00Z,1.892e-05,8
BTCUSDT,2024-09-16T08:00:00Z,3.564e-05,8
ETHUSDT,2024-09-16T08:00:00Z,-6.942e-05,8
SOLUSDT,2024-09-16T08:00:00Z,-5.218e-05,8
BTCUSDT,2024-09-16T16:00:00Z,6.762e-05,8
ETHUSDT,2024-09-16T16:00:00Z,-1.149e-05,8
SOLUSDT,2024-09-16T16:00:00Z,7.164e-05,8
BTCUSDT,2024-09-17T00:00:00Z,8.529e-05,8
ETHUSDT,2024-09-17T00:00:00Z,7.742e-05,8
SOLUSDT,2024-09-17T00:00:00Z,0.0001,8
BTCUSDT,2024-09-17T08:00:00Z,1.911e-05,8
ETHUSDT,2024-09-17T08:00:00Z,2.423e-05,8
SOLUSDT,2024-09-17T08:00:00Z,2.206e-05,8
BTCUSDT,2024-09-17T16:00:00Z,5.327e-05,8
ETHUSDT,2024-09-17T16:00:00Z,5.73e-05,8
SOLUSDT,2024-09-17T16:00:00Z,2.153e-05,8
BTCUSDT,2024-09-18T00:00:00Z,1.344e-05,8
ETHUSDT,2024-09-18T00:00:00Z,4.792e-05,8
SOLUSDT,2024-09-18T00:00:00Z,-1.61e-06,8
BTCUSDT,2024-09-18T08:00:00Z,1.678e-05,8
ETHUSDT,2024-09-18T08:00:00Z,3.074e-05,8
SOLUSDT,2024-09-18T08:00:00Z,-3.792e-05,8
BTCUSDT,2024-09-18T16:00:00Z,4.648e-05,8
ETHUSDT,2024-09-18T16:00:00Z,2.329e-05,8
SOLUSDT,2024-09-18T16:00:00Z,2.354e-05,8
BTCUSDT,2024-09-19T00:00:00Z,3.512e-05,8
ETHUSDT,2024-09-19T00:00:00Z,7.727e-05,8
SOLUSDT,2024-09-19T00:00:00Z,6.423e-05,8
BTCUSDT,2024-09-19T08:00:00Z,2.949e-05,8
ETHUSDT,2024-09-19T08:00:00Z,8.266e-05,8
SOLUSDT,2024-09-19T08:00:00Z,8.771e-05,8
BTCUSDT,2024-09-19T16:00:00Z,4.072e-05,8
ETHUSDT,2024-09-19T16:00:00Z,2.391e-05,8
SOLUSDT,2024-09-19T16:00:00Z,1.474e-05,8
BTCUSDT,2024-09-20T00:00:00Z,8.065e-05,8
ETHUSDT,2024-09-20T00:00:00Z,0.0001,8
SOLUSDT,2024-09-20T00:00:00Z,0.0001,8
BTCUSDT,2024-09-20T08:00:00Z,-5.03e-06,8
ETHUSDT,2024-09-20T08:00:00Z,9.734e-05,8
SOLUSDT,2024-09-20T08:00:00Z,0.0001,8
BTCUSDT,2024-09-20T16:00:00Z,5.543e-05,8
ETHUSDT,2024-09-20T16:00:00Z,0.0001,8
SOLUSDT,2024-09-20T16:00:00Z,0.0001,8
BTCUSDT,2024-09-21T00:00:00Z,4.638e-05,8
ETHUSDT,2024-09-21T00:00:00Z,6.668e-05,8
SOLUSDT,2024-09-21T00:00:00Z,0.0001,8
BTCUSDT,2024-09-21T08:00:00Z,0.0001,8
ETHUSDT,2024-09-21T08:00:00Z,6.665e-05,8
SOLUSDT,2024-09-21T08:00:00Z,0.0001,8
BTCUSDT,2024-09-21T16:00:00Z,8.234e-05,8
ETHUSDT,2024-09-21T16:00:00Z,4.536e-05,8
SOLUSDT,2024-09-21T16:00:00Z,4.074e-05,8
BTCUSDT,2024-09-22T00:00:00Z,6.285e-05,8
ETHUSDT,2024-09-22T00:00:00Z,4.896e-05,8
SOLUSDT,2024-09-22T00:00:00Z,0.0001,8
BTCUSDT,2024-09-22T08:00:00Z,9.254e-05,8
ETHUSDT,2024-09-22T08:00:00Z,5.198e-05,8
SOLUSDT,2024-09-22T08:00:00Z,7.587e-05,8
BTCUSDT,2024-09-22T16:00:00Z,5.537e-05,8
ETHUSDT,2024-09-22T16:00:00Z,0.0001,8
SOLUSDT,2024-09-22T16:00:00Z,1.979e-05,8
BTCUSDT,2024-09-23T00:00:00Z,6.546e-05,8
ETHUSDT,2024-09-23T00:00:00Z,2.548e-05,8
SOLUSDT,2024-09-23T00:00:00Z,-4.401e-05,8
BTCUSDT,2024-09-23T08:00:00Z,1.364e-05,8
ETHUSDT,2024-09-23T08:00:00Z,6.821e-05,8
SOLUSDT,2024-09-23T08:00:00Z,5.545e-05,8
BTCUSDT,2024-09-23T16:00:00Z,5.304e-05,8
ETHUSDT,2024-09-23T16:00:00Z,6.476e-05,8
SOLUSDT,2024-09-23T16:00:00Z,-2.612e-05,8
BTCUSDT,2024-09-24T00:00:00Z,2.324e-05,8
ETHUSDT,2024-09-24T00:00:00Z,3.85e-05,8
SOLUSDT,2024-09-24T00:00:00Z,4.827e-05,8
BTCUSDT,2024-09-24T08:00:00Z,2.895e-05,8
ETHUSDT,2024-09-24T08:00:00Z,4.791e-05,8
SOLUSDT,2024-09-24T08:00:00Z,6.92e-05,8
BTCUSDT,2024-09-24T16:00:00Z,-1.82e-06,8
ETHUSDT,2024-09-24T16:00:00Z,4.739e-05,8
SOLUSDT,2024-09-24T16:00:00Z,5.57e-06,8
BTCUSDT,2024-09-25T00:00:00Z,1.223e-05,8
ETHUSDT,2024-09-25T00:00:00Z,2.445e-05,8
SOLUSDT,2024-09-25T00:00:00Z,0.0001,8
BTCUSDT,2024-09-25T08:00:00Z,1.141e-05,8
ETHUSDT,2024-09-25T08:00:00Z,5.722e-05,8
SOLUSDT,2024-09-25T08:00:00Z,0.0001,8
BTCUSDT,2024-09-25T16:00:00Z,1.336e-05,8
ETHUSDT,2024-09-25T16:00:00Z,3.538e-05,8
SOLUSDT,2024-09-25T16:00:00Z,5.783e-05,8
BTCUSDT,2024-09-26T00:00:00Z,1.65e-05,8
ETHUSDT,2024-09-26T00:00:00Z,7.493e-05,8
SOLUSDT,2024-09-26T00:00:00Z,3.616e-05,8
BTCUSDT,2024-09-26T08:00:00Z,6.246e-05,8
ETHUSDT,2024-09-26T08:00:00Z,8.119e-05,8
SOLUSDT,2024-09-26T08:00:00Z,6.697e-05,8
BTCUSDT,2024-09-26T16:00:00Z,0.0001,8
ETHUSDT,2024-09-26T16:00:00Z,0.0001,8
SOLUSDT,2024-09-26T16:00:00Z,0.0001,8
BTCUSDT,2024-09-27T00:00:00Z,0.0001,8
ETHUSDT,2024-09-27T00:00:00Z,9.625e-05,8
SOLUSDT,2024-09-27T00:00:00Z,0.0001,8
BTCUSDT,2024-09-27T08:00:00Z,6.722e-05,8
ETHUSDT,2024-09-27T08:00:00Z,7.694e-05,8
SOLUSDT,2024-09-27T08:00:00Z,9.81e-06,8
BTCUSDT,2024-09-27T16:00:00Z,2.275e-05,8
ETHUSDT,2024-09-27T16:00:00Z,6.276e-05,8
SOLUSDT,2024-09-27T16:00:00Z,0.0001,8
BTCUSDT,2024-09-28T00:00:00Z,5.455e-05,8
ETHUSDT,2024-09-28T00:00:00Z,0.0001,8
SOLUSDT,2024-09-28T00:00:00Z,0.0001,8
BTCUSDT,2024-09-28T08:00:00Z,8.3e-05,8
ETHUSDT,2024-09-28T08:00:00Z,6.231e-05,8
SOLUSDT,2024-09-28T08:00:00Z,9.8e-05,8
BTCUSDT,2024-09-28T16:00:00Z,1.414e-05,8
ETHUSDT,2024-09-28T16:00:00Z,7.162e-05,8
SOLUSDT,2024-09-28T16:00:00Z,0.0001,8
BTCUSDT,2024-09-29T00:00:00Z,7.25e-06,8
ETHUSDT,2024-09-29T00:00:00Z,3.315e-05,8
SOLUSDT,2024-09-29T00:00:00Z,9.314e-05,8
BTCUSDT,2024-09-29T08:00:00Z,3.128e-05,8
ETHUSDT,2024-09-29T08:00:00Z,6.785e-05,8
SOLUSDT,2024-09-29T08:00:00Z,0.0001,8
BTCUSDT,2024-09-29T16:00:00Z,7.253e-05,8
ETHUSDT,2024-09-29T16:00:00Z,8.854e-05,8
SOLUSDT,2024-09-29T16:00:00Z,0.0001,8
BTCUSDT,2024-09-30T00:00:00Z,3.077e-05,8
ETHUSDT,2024-09-30T00:00:00Z,6.161e-05,8
SOLUSDT,2024-09-30T00:00:00Z,0.0001,8
BTCUSDT,2024-09-30T08:00:00Z,7.939e-05,8
ETHUSDT,2024-09-30T08:00:00Z,8.62e-05,8
SOLUSDT,2024-09-30T08:00:00Z,0.0001,8
BTCUSDT,2024-09-30T16:00:00Z,0.0001,8
ETHUSDT,2024-09-30T16:00:00Z,0.0001,8
SOLUSDT,2024-09-30T16:00:00Z,0.0001,8
BTCUSDT,2024-10-01T00:00:00Z,0.0001,8
ETHUSDT,2024-10-01T00:00:00Z,0.0001,8
SOLUSDT,2024-10-01T00:00:00Z,0.0001,8
BTCUSDT,2024-10-01T08:00:00Z,0.0001,8
ETHUSDT,2024-10-01T08:00:00Z,0.0001,8
SOLUSDT,2024-10-01T08:00:00Z,0.0001,8
BTCUSDT,2024-10-01T16:00:00Z,0.0001,8
ETHUSDT,2024-10-01T16:00:00Z,8.397e-05,8
SOLUSDT,2024-10-01T16:00:00Z,0.0001,8
BTCUSDT,2024-10-02T00:00:00Z,6.632e-05,8
ETHUSDT,2024-10-02T00:00:00Z,0.0001,8
SOLUSDT,2024-10-02T00:00:00Z,0.0001,8
BTCUSDT,2024-10-02T08:00:00Z,8.409e-05,8
ETHUSDT,2024-10-02T08:00:00Z,6.859e-05,8
SOLUSDT,2024-10-02T08:00:00Z,1.306e-05,8
BTCUSDT,2024-10-02T16:00:00Z,8.191e-05,8
ETHUSDT,2024-10-02T16:00:00Z,0.0001,8
SOLUSDT,2024-10-02T16:00:00Z,7.012e-05,8
BTCUSDT,2024-10-03T00:00:00Z,4.381e-05,8
ETHUSDT,2024-10-03T00:00:00Z,2.418e-05,8
SOLUSDT,2024-10-03T00:00:00Z,1.07e-06,8
BTCUSDT,2024-10-03T08:00:00Z,3.746e-05,8
ETHUSDT,2024-10-03T08:00:00Z,4.124e-05,8
SOLUSDT,2024-10-03T08:00:00Z,5.138e-05,8
BTCUSDT,2024-10-03T16:00:00Z,4.99e-05,8
ETHUSDT,2024-10-03T16:00:00Z,4.621e-05,8
SOLUSDT,2024-10-03T16:00:00Z,-3.81e-06,8
BTCUSDT,2024-10-04T00:00:00Z,7.097e-05,8
ETHUSDT,2024-10-04T00:00:00Z,5.138e-05,8
SOLUSDT,2024-10-04T00:00:00Z,3.715e-05,8
BTCUSDT,2024-10-04T08:00:00Z,2.119e-05,8
ETHUSDT,2024-10-04T08:00:00Z,3.739e-05,8
SOLUSDT,2024-10-04T08:00:00Z,-4.939e-05,8
BTCUSDT,2024-10-04T16:00:00Z,2.43e-06,8
ETHUSDT,2024-10-04T16:00:00Z,3.9e-05,8
SOLUSDT,2024-10-04T16:00:00Z,5.24e-06,8
BTCUSDT,2024-10-05T00:00:00Z,-1.596e-05,8
ETHUSDT,2024-10-05T00:00:00Z,0.0001,8
SOLUSDT,2024-10-05T00:00:00Z,5.818e-05,8
BTCUSDT,2024-10-05T08:00:00Z,1.088e-05,8
ETHUSDT,2024-10-05T08:00:00Z,7.909e-05,8
SOLUSDT,2024-10-05T08:00:00Z,9.502e-05,8
BTCUSDT,2024-10-05T16:00:00Z,8.61e-06,8
ETHUSDT,2024-10-05T16:00:00Z,5.458e-05,8
SOLUSDT,2024-10-05T16:00:00Z,4.49e-06,8
BTCUSDT,2024-10-06T00:00:00Z,5.72e-06,8
ETHUSDT,2024-10-06T00:00:00Z,9.056e-05,8
SOLUSDT,2024-10-06T00:00:00Z,0.0001,8
BTCUSDT,2024-10-06T08:00:00Z,3.288e-05,8
ETHUSDT,2024-10-06T08:00:00Z,5.234e-05,8
SOLUSDT,2024-10-06T08:00:00Z,0.0001,8
BTCUSDT,2024-10-06T16:00:00Z,4.18e-05,8
ETHUSDT,2024-10-06T16:00:00Z,3.309e-05,8
SOLUSDT,2024-10-06T16:00:00Z,3.507e-05,8
BTCUSDT,2024-10-07T00:00:00Z,4.573e-05,8
ETHUSDT,2024-10-07T00:00:00Z,3.36e-05,8
SOLUSDT,2024-10-07T00:00:00Z,3.973e-05,8
BTCUSDT,2024-10-07T08:00:00Z,-9.52e-06,8
ETHUSDT,2024-10-07T08:00:00Z,9.258e-05,8
SOLUSDT,2024-10-07T08:00:00Z,7.543e-05,8
BTCUSDT,2024-10-07T16:00:00Z,2.177e-05,8
ETHUSDT,2024-10-07T16:00:00Z,2.612e-05,8
SOLUSDT,2024-10-07T16:00:00Z,5.43e-06,8
BTCUSDT,2024-10-08T00:00:00Z,-1.678e-05,8
ETHUSDT,2024-10-08T00:00:00Z,6.592e-05,8
SOLUSDT,2024-10-08T00:00:00Z,3.9e-07,8
BTCUSDT,2024-10-08T08:00:00Z,7.094e-05,8
ETHUSDT,2024-10-08T08:00:00Z,0.0001,8
SOLUSDT,2024-10-08T08:00:00Z,0.0001,8
BTCUSDT,2024-10-08T16:00:00Z,8.1e-05,8
ETHUSDT,2024-10-08T16:00:00Z,8.377e-05,8
SOLUSDT,2024-10-08T16:00:00Z,-2.549e-05,8
BTCUSDT,2024-10-09T00:00:00Z,0.0001,8
ETHUSDT,2024-10-09T00:00:00Z,0.0001,8
SOLUSDT,2024-10-09T00:00:00Z,8.84e-06,8
BTCUSDT,2024-10-09T08:00:00Z,5.138e-05,8
ETHUSDT,2024-10-09T08:00:00Z,3.64e-05,8
SOLUSDT,2024-10-09T08:00:00Z,-3.713e-05,8
BTCUSDT,2024-10-09T16:00:00Z,7.939e-05,8
ETHUSDT,2024-10-09T16:00:00Z,0.0001,8
SOLUSDT,2024-10-09T16:00:00Z,0.0001,8
BTCUSDT,2024-10-10T00:00:00Z,2.09e-05,8
ETHUSDT,2024-10-10T00:00:00Z,6.663e-05,8
SOLUSDT,2024-10-10T00:00:00Z,0.0001,8
BTCUSDT,2024-10-10T08:00:00Z,1.532e-05,8
ETHUSDT,2024-10-10T08:00:00Z,0.0001,8
SOLUSDT,2024-10-10T08:00:00Z,-3.657e-05,8
BTCUSDT,2024-10-10T16:00:00Z,0.0001,8
ETHUSDT,2024-10-10T16:00:00Z,0.0001,8
SOLUSDT,2024-10-10T16:00:00Z,5.098e-05,8
BTCUSDT,2024-10-11T00:00:00Z,2.231e-05,8
ETHUSDT,2024-10-11T00:00:00Z,0.0001,8
SOLUSDT,2024-10-11T00:00:00Z,5.45e-06,8
BTCUSDT,2024-10-11T08:00:00Z,-1.874e-05,8
ETHUSDT,2024-10-11T08:00:00Z,9.474e-05,8
SOLUSDT,2024-10-11T08:00:00Z,2.89e-06,8
BTCUSDT,2024-10-11T16:00:00Z,1.2e-06,8
ETHUSDT,2024-10-11T16:00:00Z,5.977e-05,8
SOLUSDT,2024-10-11T16:00:00Z,-6.334e-05,8
BTCUSDT,2024-10-12T00:00:00Z,4.558e-05,8
ETHUSDT,2024-10-12T00:00:00Z,4.445e-05,8
SOLUSDT,2024-10-12T00:00:00Z,-3.249e-05,8
BTCUSDT,2024-10-12T08:00:00Z,7.664e-05,8
ETHUSDT,2024-10-12T08:00:00Z,0.0001,8
SOLUSDT,2024-10-12T08:00:00Z,6.95e-05,8
BTCUSDT,2024-10-12T16:00:00Z,-1.489e-05,8
ETHUSDT,2024-10-12T16:00:00Z,7.35e-05,8
SOLUSDT,2024-10-12T16:00:00Z,-4.766e-05,8
BTCUSDT,2024-10-13T00:00:00Z,6.93e-06,8
ETHUSDT,2024-10-13T00:00:00Z,7.928e-05,8
SOLUSDT,2024-10-13T00:00:00Z,5.22e-06,8
BTCUSDT,2024-10-13T08:00:00Z,1.638e-05,8
ETHUSDT,2024-10-13T08:00:00Z,3.958e-05,8
SOLUSDT,2024-10-13T08:00:00Z,5.938e-05,8
BTCUSDT,2024-10-13T16:00:00Z,3.938e-05,8
ETHUSDT,2024-10-13T16:00:00Z,1.763e-05,8
SOLUSDT,2024-10-13T16:00:00Z,5.394e-05,8
BTCUSDT,2024-10-14T00:00:00Z,5.429e-05,8
ETHUSDT,2024-10-14T00:00:00Z,6.559e-05,8
SOLUSDT,2024-10-14T00:00:00Z,1.631e-05,8
BTCUSDT,2024-10-14T08:00:00Z,0.0001,8
ETHUSDT,2024-10-14T08:00:00Z,0.0001,8
SOLUSDT,2024-10-14T08:00:00Z,7.203e-05,8
BTCUSDT,2024-10-14T16:00:00Z,0.0001,8
ETHUSDT,2024-10-14T16:00:00Z,0.0001,8
SOLUSDT,2024-10-14T16:00:00Z,7.332e-05,8
BTCUSDT,2024-10-15T00:00:00Z,0.0001,8
ETHUSDT,2024-10-15T00:00:00Z,0.0001,8
SOLUSDT,2024-10-15T00:00:00Z,0.0001,8
BTCUSDT,2024-10-15T08:00:00Z,0.0001,8
ETHUSDT,2024-10-15T08:00:00Z,0.0001,8
SOLUSDT,2024-10-15T08:00:00Z,0.0001,8
BTCUSDT,2024-10-15T16:00:00Z,0.0001,8
ETHUSDT,2024-10-15T16:00:00Z,0.0001,8
SOLUSDT,2024-10-15T16:00:00Z,0.0001,8
BTCUSDT,2024-10-16T00:00:00Z,8.325e-05,8
ETHUSDT,2024-10-16T00:00:00Z,0.0001,8
SOLUSDT,2024-10-16T00:00:00Z,6.943e-05,8
BTCUSDT,2024-10-16T08:00:00Z,8.5e-05,8
ETHUSDT,2024-10-16T08:00:00Z,0.0001,8
SOLUSDT,2024-10-16T08:00:00Z,2.087e-05,8
BTCUSDT,2024-10-16T16:00:00Z,0.0001,8
ETHUSDT,2024-10-16T16:00:00Z,0.0001,8
SOLUSDT,2024-10-16T16:00:00Z,9.905e-05,8
BTCUSDT,2024-10-17T00:00:00Z,0.0001,8
ETHUSDT,2024-10-17T00:00:00Z,0.0001,8
SOLUSDT,2024-10-17T00:00:00Z,4.579e-05,8
BTCUSDT,2024-10-17T08:00:00Z,0.0001,8
ETHUSDT,2024-10-17T08:00:00Z,0.0001,8
SOLUSDT,2024-10-17T08:00:00Z,9.905e-05,8
BTCUSDT,2024-10-17T16:00:00Z,0.0001,8
ETHUSDT,2024-10-17T16:00:00Z,0.0001,8
SOLUSDT,2024-10-17T16:00:00Z,0.0001,8
BTCUSDT,2024-10-18T00:00:00Z,0.0001,8
ETHUSDT,2024-10-18T00:00:00Z,0.0001,8
SOLUSDT,2024-10-18T00:00:00Z,7.589e-05,8
BTCUSDT,2024-10-18T08:00:00Z,0.0001,8
ETHUSDT,2024-10-18T08:00:00Z,0.0001,8
SOLUSDT,2024-10-18T08:00:00Z,3.467e-05,8
BTCUSDT,2024-10-18T16:00:00Z,0.0001,8
ETHUSDT,2024-10-18T16:00:00Z,0.0001,8
SOLUSDT,2024-10-18T16:00:00Z,9.885e-05,8
BTCUSDT,2024-10-19T00:00:00Z,0.0001,8
ETHUSDT,2024-10-19T00:00:00Z,0.0001,8
SOLUSDT,2024-10-19T00:00:00Z,3.918e-05,8
BTCUSDT,2024-10-19T08:00:00Z,0.0001,8
ETHUSDT,2024-10-19T08:00:00Z,0.0001,8
SOLUSDT,2024-10-19T08:00:00Z,5.265e-05,8
BTCUSDT,2024-10-19T16:00:00Z,0.0001,8
ETHUSDT,2024-10-19T16:00:00Z,0.0001,8
SOLUSDT,2024-10-19T16:00:00Z,7.269e-05,8
BTCUSDT,2024-10-20T00:00:00Z,0.0001,8
ETHUSDT,2024-10-20T00:00:00Z,0.0001,8
SOLUSDT,2024-10-20T00:00:00Z,0.0001,8
BTCUSDT,2024-10-20T08:00:00Z,0.0001,8
ETHUSDT,2024-10-20T08:00:00Z,0.0001,8
SOLUSDT,2024-10-20T08:00:00Z,4.903e-05,8
BTCUSDT,2024-10-20T16:00:00Z,0.0001,8
ETHUSDT,2024-10-20T16:00:00Z,0.0001,8
SOLUSDT,2024-10-20T16:00:00Z,7.01e-05,8
BTCUSDT,2024-10-21T00:00:00Z,0.0001,8
ETHUSDT,2024-10-21T00:00:00Z,0.0001,8
SOLUSDT,2024-10-21T00:00:00Z,0.0001,8
BTCUSDT,2024-10-21T08:00:00Z,0.0001,8
ETHUSDT,2024-10-21T08:00:00Z,0.0001,8
SOLUSDT,2024-10-21T08:00:00Z,0.0001,8
BTCUSDT,2024-10-21T16:00:00Z,0.0001,8
ETHUSDT,2024-10-21T16:00:00Z,0.0001,8
SOLUSDT,2024-10-21T16:00:00Z,0.0001,8
BTCUSDT,2024-10-22T00:00:00Z,0.0001,8
ETHUSDT,2024-10-22T00:00:00Z,0.0001,8
SOLUSDT,2024-10-22T00:00:00Z,0.0001,8
BTCUSDT,2024-10-22T08:00:00Z,0.0001,8
ETHUSDT,2024-10-22T08:00:00Z,0.0001,8
SOLUSDT,2024-10-22T08:00:00Z,0.0001,8
BTCUSDT,2024-10-22T16:00:00Z,0.0001,8
ETHUSDT,2024-10-22T16:00:00Z,0.0001,8
SOLUSDT,2024-10-22T16:00:00Z,0.0001,8
BTCUSDT,2024-10-23T00:00:00Z,0.0001,8
ETHUSDT,2024-10-23T00:00:00Z,0.0001,8
SOLUSDT,2024-10-23T00:00:00Z,0.0001,8
BTCUSDT,2024-10-23T08:00:00Z,0.0001,8
ETHUSDT,2024-10-23T08:00:00Z,0.0001,8
SOLUSDT,2024-10-23T08:00:00Z,0.0001,8
BTCUSDT,2024-10-23T16:00:00Z,0.0001,8
ETHUSDT,2024-10-23T16:00:00Z,0.0001,8
SOLUSDT,2024-10-23T16:00:00Z,0.0001,8
BTCUSDT,2024-10-24T00:00:00Z,0.0001,8
ETHUSDT,2024-10-24T00:00:00Z,0.0001,8
SOLUSDT,2024-10-24T00:00:00Z,0.0001,8
BTCUSDT,2024-10-24T08:00:00Z,0.0001,8
ETHUSDT,2024-10-24T08:00:00Z,0.0001,8
SOLUSDT,2024-10-24T08:00:00Z,0.0001,8
BTCUSDT,2024-10-24T16:00:00Z,0.0001,8
ETHUSDT,2024-10-24T16:00:00Z,0.0001,8
SOLUSDT,2024-10-24T16:00:00Z,0.0001,8
BTCUSDT,2024-10-25T00:00:00Z,0.0001,8
ETHUSDT,2024-10-25T00:00:00Z,0.0001,8
SOLUSDT,2024-10-25T00:00:00Z,0.0001,8
BTCUSDT,2024-10-25T08:00:00Z,0.0001,8
ETHUSDT,2024-10-25T08:00:00Z,0.0001,8
SOLUSDT,2024-10-25T08:00:00Z,0.0001,8
BTCUSDT,2024-10-25T16:00:00Z,0.0001,8
ETHUSDT,2024-10-25T16:00:00Z,0.0001,8
SOLUSDT,2024-10-25T16:00:00Z,3.16e-05,8
BTCUSDT,2024-10-26T00:00:00Z,4.755e-05,8
ETHUSDT,2024-10-26T00:00:00Z,0.0001,8
SOLUSDT,2024-10-26T00:00:00Z,5.848e-05,8
BTCUSDT,2024-10-26T08:00:00Z,7.569e-05,8
ETHUSDT,2024-10-26T08:00:00Z,0.0001,8
SOLUSDT,2024-10-26T08:00:00Z,5.269e-05,8
BTCUSDT,2024-10-26T16:00:00Z,0.0001,8
ETHUSDT,2024-10-26T16:00:00Z,0.0001,8
SOLUSDT,2024-10-26T16:00:00Z,0.0001,8
BTCUSDT,2024-10-27T00:00:00Z,0.0001,8
ETHUSDT,2024-10-27T00:00:00Z,0.0001,8
SOLUSDT,2024-10-27T00:00:00Z,0.0001,8
BTCUSDT,2024-10-27T08:00:00Z,9.724e-05,8
ETHUSDT,2024-10-27T08:00:00Z,0.0001,8
SOLUSDT,2024-10-27T08:00:00Z,4.801e-05,8
BTCUSDT,2024-10-27T16:00:00Z,0.0001,8
ETHUSDT,2024-10-27T16:00:00Z,0.0001,8
SOLUSDT,2024-10-27T16:00:00Z,-1.684e-05,8
BTCUSDT,2024-10-28T00:00:00Z,9.425e-05,8
ETHUSDT,2024-10-28T00:00:00Z,0.0001,8
SOLUSDT,2024-10-28T00:00:00Z,8.656e-05,8
BTCUSDT,2024-10-28T08:00:00Z,0.0001,8
ETHUSDT,2024-10-28T08:00:00Z,0.0001,8
SOLUSDT,2024-10-28T08:00:00Z,0.0001,8
BTCUSDT,2024-10-28T16:00:00Z,8.946e-05,8
ETHUSDT,2024-10-28T16:00:00Z,0.0001,8
SOLUSDT,2024-10-28T16:00:00Z,2.332e-05,8
BTCUSDT,2024-10-29T00:00:00Z,0.0001,8
ETHUSDT,2024-10-29T00:00:00Z,0.0001,8
SOLUSDT,2024-10-29T00:00:00Z,0.0001,8
BTCUSDT,2024-10-29T08:00:00Z,0.0001,8
ETHUSDT,2024-10-29T08:00:00Z,0.0001,8
SOLUSDT,2024-10-29T08:00:00Z,0.0001,8
BTCUSDT,2024-10-29T16:00:00Z,0.0001,8
ETHUSDT,2024-10-29T16:00:00Z,0.0001,8
SOLUSDT,2024-10-29T16:00:00Z,0.0001,8
BTCUSDT,2024-10-30T00:00:00Z,0.0001,8
ETHUSDT,2024-10-30T00:00:00Z,0.0001,8
SOLUSDT,2024-10-30T00:00:00Z,0.0001,8
BTCUSDT,2024-10-30T08:00:00Z,0.0001,8
ETHUSDT,2024-10-30T08:00:00Z,0.0001,8
SOLUSDT,2024-10-30T08:00:00Z,0.0001,8
BTCUSDT,2024-10-30T16:00:00Z,0.0001,8
ETHUSDT,2024-10-30T16:00:00Z,0.0001,8
SOLUSDT,2024-10-30T16:00:00Z,0.0001,8
BTCUSDT,2024-10-31T00:00:00Z,0.0001,8
ETHUSDT,2024-10-31T00:00:00Z,0.0001,8
SOLUSDT,2024-10-31T00:00:00Z,0.0001,8
BTCUSDT,2024-10-31T08:00:00Z,0.0001,8
ETHUSDT,2024-10-31T08:00:00Z,0.0001,8
SOLUSDT,2024-10-31T08:00:00Z,0.0001,8
BTCUSDT,2024-10-31T16:00:00Z,0.0001,8
ETHUSDT,2024-10-31T16:00:00Z,0.0001,8
SOLUSDT,2024-10-31T16:00:00Z,0.0001,8
BTCUSDT,2024-11-01T00:00:00Z,0.0001,8
ETHUSDT,2024-11-01T00:00:00Z,0.0001,8
SOLUSDT,2024-11-01T00:00:00Z,0.0001,8
BTCUSDT,2024-11-01T08:00:00Z,0.0001,8
ETHUSDT,2024-11-01T08:00:00Z,0.0001,8
SOLUSDT,2024-11-01T08:00:00Z,0.0001,8
BTCUSDT,2024-11-01T16:00:00Z,0.0001,8
ETHUSDT,2024-11-01T16:00:00Z,0.0001,8
SOLUSDT,2024-11-01T16:00:00Z,0.0001,8
BTCUSDT,2024-11-02T00:00:00Z,0.0001,8
ETHUSDT,2024-11-02T00:00:00Z,0.0001,8
SOLUSDT,2024-11-02T00:00:00Z,6.813e-05,8
BTCUSDT,2024-11-02T08:00:00Z,0.0001,8
ETHUSDT,2024-11-02T08:00:00Z,0.0001,8
SOLUSDT,2024-11-02T08:00:00Z,9.387e-05,8
BTCUSDT,2024-11-02T16:00:00Z,0.0001,8
ETHUSDT,2024-11-02T16:00:00Z,0.0001,8
SOLUSDT,2024-11-02T16:00:00Z,6.9e-05,8
BTCUSDT,2024-11-03T00:00:00Z,0.0001,8
ETHUSDT,2024-11-03T00:00:00Z,0.0001,8
SOLUSDT,2024-11-03T00:00:00Z,3.98e-05,8
BTCUSDT,2024-11-03T08:00:00Z,0.0001,8
ETHUSDT,2024-11-03T08:00:00Z,0.0001,8
SOLUSDT,2024-11-03T08:00:00Z,3.241e-05,8
BTCUSDT,2024-11-03T16:00:00Z,0.0001,8
ETHUSDT,2024-11-03T16:00:00Z,0.0001,8
SOLUSDT,2024-11-03T16:00:00Z,8.014e-05,8
BTCUSDT,2024-11-04T00:00:00Z,0.0001,8
ETHUSDT,2024-11-04T00:00:00Z,0.0001,8
SOLUSDT,2024-11-04T00:00:00Z,4.818e-05,8
BTCUSDT,2024-11-04T08:00:00Z,0.0001,8
ETHUSDT,2024-11-04T08:00:00Z,0.0001,8
SOLUSDT,2024-11-04T08:00:00Z,6.725e-05,8
BTCUSDT,2024-11-04T16:00:00Z,0.0001,8
ETHUSDT,2024-11-04T16:00:00Z,0.0001,8
