symbol,timestamp,funding_rate,realized_rate
BTC-USDT-SWAP,2026-06-24T08:00:00Z,0.0000832808229693,0.0000832808229693
ETH-USDT-SWAP,2026-06-24T08:00:00Z,0.0000187948373415,0.0000187948373415
SOL-USDT-SWAP,2026-06-24T08:00:00Z,-0.0000874494348409,-0.0000874494348409
BTC-USDT-SWAP,2026-06-24T16:00:00Z,0.0000432526539971,0.0000432526539971
ETH-USDT-SWAP,2026-06-24T16:00:00Z,0.0000357666052303,0.0000357666052303
SOL-USDT-SWAP,2026-06-24T16:00:00Z,-0.0000099009294354,-0.0000099009294354
BTC-USDT-SWAP,2026-06-25T00:00:00Z,-0.0000459301184219,-0.0000459301184219
ETH-USDT-SWAP,2026-06-25T00:00:00Z,0.0000430782742388,0.0000430782742388
SOL-USDT-SWAP,2026-06-25T00:00:00Z,-0.000097464495,-0.000097464495
BTC-USDT-SWAP,2026-06-25T08:00:00Z,-0.0000779943959298,-0.0000779943959298
ETH-USDT-SWAP,2026-06-25T08:00:00Z,0.0000007400429038,0.0000007400429038
SOL-USDT-SWAP,2026-06-25T08:00:00Z,-0.000054677598912,-0.000054677598912
BTC-USDT-SWAP,2026-06-25T16:00:00Z,-0.0000344282240539,-0.0000344282240539
ETH-USDT-SWAP,2026-06-25T16:00:00Z,-0.0000617221278092,-0.0000617221278092
SOL-USDT-SWAP,2026-06-25T16:00:00Z,-0.0000357031347886,-0.0000357031347886
BTC-USDT-SWAP,2026-06-26T00:00:00Z,0.0000013441848992,0.0000013441848992
ETH-USDT-SWAP,2026-06-26T00:00:00Z,-0.0000076342772872,-0.0000076342772872
SOL-USDT-SWAP,2026-06-26T00:00:00Z,-0.000012396275047,-0.000012396275047
BTC-USDT-SWAP,2026-06-26T08:00:00Z,0.0000096635297061,0.0000096635297061
ETH-USDT-SWAP,2026-06-26T08:00:00Z,-0.0000338612143513,-0.0000338612143513
SOL-USDT-SWAP,2026-06-26T08:00:00Z,0.0000840402666632,0.0000840402666632
BTC-USDT-SWAP,2026-06-26T16:00:00Z,0.0000820729542149,0.0000820729542149
ETH-USDT-SWAP,2026-06-26T16:00:00Z,-0.0000136249284027,-0.0000136249284027
SOL-USDT-SWAP,2026-06-26T16:00:00Z,0.0000783456302872,0.0000783456302872
BTC-USDT-SWAP,2026-06-27T00:00:00Z,0.0000406267603842,0.0000406267603842
ETH-USDT-SWAP,2026-06-27T00:00:00Z,-0.0000075739969418,-0.0000075739969418
SOL-USDT-SWAP,2026-06-27T00:00:00Z,0.0001,0.0001
BTC-USDT-SWAP,2026-06-27T08:00:00Z,0.000050548856273,0.000050548856273
ETH-USDT-SWAP,2026-06-27T08:00:00Z,-0.0000184404947661,-0.0000184404947661
SOL-USDT-SWAP,2026-06-27T08:00:00Z,0.0000711020586954,0.0000711020586954
BTC-USDT-SWAP,2026-06-27T16:00:00Z,0.0000322701928586,0.0000322701928586
ETH-USDT-SWAP,2026-06-27T16:00:00Z,-0.0000258696051293,-0.0000258696051293
