n_events,seed,BTC_net,BTC_ex,BTC_n,ETH_net,ETH_ex,ETH_n,SOL_net,SOL_ex,SOL_n
20,89,-0.7407142857142857,,21,-0.3062857142857143,,21,0.13023809523809526,,21
20,90,-0.28635,,20,-0.2789999999999999,,20,-0.2840999999999999,,20
20,91,-0.13489999999999996,,20,-0.39484999999999987,,20,-0.26734999999999987,,20
20,92,-0.03761904761904768,,21,-0.6006190476190475,,21,-0.16038095238095232,,21
20,93,0.01490476190476188,,21,0.25142857142857145,,21,0.3593333333333334,,21
20,94,0.15709999999999996,,20,0.4683999999999999,,20,0.47845000000000004,,20
20,95,-0.03442857142857141,,21,-0.17276190476190473,,21,-0.16104761904761905,,21
20,96,0.21715,,20,-0.2778,,20,-0.11654999999999996,,20
20,97,-0.13139999999999996,,20,-0.12464999999999996,,20,-0.11415000000000004,,20
20,98,-0.4082499999999999,,20,-0.4255999999999999,,20,0.035250000000000045,,20
20,99,-0.051684210526315826,,19,0.07826315789473685,,19,0.5620526315789475,,19
20,100,-0.4561904761904762,,21,-0.45052380952380955,,21,-0.29942857142857143,,21
20,101,-0.04119999999999998,,20,-0.27670000000000006,,20,-0.71595,,20
20,102,0.15835000000000005,,20,0.01690000000000006,,20,-0.12034999999999996,,20
20,103,-0.13085,,20,-0.2748999999999999,,20,-0.11529999999999996,,20
20,104,0.01595000000000004,,20,-0.12489999999999998,,20,0.33520000000000005,,20
20,105,-0.13034999999999997,,20,-0.27584999999999993,,20,-0.26125000000000004,,20
20,106,0.16230000000000003,,20,-0.27864999999999995,,20,-0.17614999999999995,,20
20,107,-0.28054999999999997,,20,-0.42365,,20,0.32650000000000007,,20
20,108,0.021750000000000068,,20,0.026000000000000068,,20,0.02870000000000008,,20
20,109,0.3146,,20,0.17155000000000004,,20,0.47540000000000004,,20
20,110,0.5296666666666667,,21,0.5369047619047619,,21,-0.3114761904761905,,21
20,111,-0.13945,,20,-0.12929999999999994,,20,-0.12354999999999997,,20
20,112,0.4044499999999999,,20,0.16910000000000003,,20,-0.2688499999999999,,20
20,113,-0.13574999999999995,,20,-0.4292999999999999,,20,0.1823,,20
20,114,-0.3208095238095238,,21,-0.31276190476190474,,21,-0.16342857142857142,,21
20,115,-0.42885,,20,0.02805000000000002,,20,0.13810000000000003,,20
20,116,0.46934999999999993,,20,0.77715,,20,0.36930000000000013,,20
20,117,-0.42890000000000006,,20,-0.27275,,20,-0.41759999999999986,,20
20,118,-0.175047619047619,,21,-0.5996190476190476,,21,-0.060809523809523765,,21
20,119,-0.07254999999999996,,20,0.17215000000000003,,20,-0.11515,,20
20,120,0.3141000000000001,,20,0.022700000000000064,,20,0.026549999999999997,,20
20,121,0.01120000000000001,,20,0.01970000000000006,,20,-0.06549999999999995,,20
20,122,0.15376190476190477,,21,0.25342857142857145,,21,0.5544285714285715,,21
20,123,-0.4395999999999999,,20,-0.2802,,20,-0.11279999999999998,,20
20,124,0.4622,,20,0.17150000000000004,,20,0.21475000000000005,,20
20,125,-0.10624999999999991,,20,0.020550000000000058,,20,-0.1619,,20
20,126,0.06673684210526319,,19,-0.23889473684210524,,19,0.24210526315789482,,19
20,127,0.36035,,20,0.016300000000000002,,20,0.02899999999999999,,20
20,128,-0.13064999999999993,,20,0.025750000000000085,,20,-0.11810000000000005,,20
20,129,-0.7483333333333333,,21,-0.4591428571428572,,21,0.12438095238095234,,21
20,130,-0.09774999999999998,,20,0.16984999999999997,,20,0.34440000000000004,,20
20,131,-0.14294999999999997,,20,0.01535000000000002,,20,0.6262000000000001,,20
20,132,0.16115000000000002,,20,0.16890000000000005,,20,0.32889999999999997,,20
20,133,0.015250000000000031,,20,-0.28035,,20,0.07845000000000005,,20
20,134,-0.5426499999999999,,20,-0.12974999999999992,,20,-0.11434999999999991,,20
20,135,0.31605000000000005,,20,0.47425000000000006,,20,0.03495000000000002,,20
20,136,0.2473809523809524,,21,-0.031047619047619063,,21,-0.019095238095238064,,21
20,137,-0.17566666666666658,,21,-0.4568571428571429,,21,0.05890476190476193,,21
20,138,-0.43224999999999997,,20,-0.27914999999999995,,20,-0.06204999999999995,,20
20,139,0.06820000000000002,,20,-0.27895,,20,-0.4295,,20
20,140,-0.2912,,20,0.01665000000000002,,20,0.027200000000000002,,20
20,141,0.21345000000000006,,20,0.17084999999999995,,20,-0.11829999999999999,,20
20,142,-0.13374999999999998,,20,-0.27749999999999997,,20,0.32710000000000006,,20
20,143,-0.28685,,20,0.019600000000000027,,20,0.3157,,20
20,144,-0.024857142857142793,,21,-0.4490000000000001,,21,-0.2224761904761905,,21
20,145,0.17260000000000003,,20,0.32865,,20,0.3763,,20
20,146,0.42095000000000005,,20,0.6209000000000001,,20,0.21785000000000002,,20
20,147,0.31505000000000005,,20,0.6226499999999999,,20,0.47709999999999997,,20
20,148,-0.03514285714285712,,21,-0.17204761904761906,,21,0.10942857142857143,,21
20,149,-0.08519999999999997,,20,-0.4272,,20,-0.2677999999999999,,20
20,150,0.013049999999999996,,20,0.1708,,20,-0.18355000000000005,,20
20,151,0.4009523809523811,,21,0.4056666666666667,,21,0.2683333333333335,,21
20,152,0.016050000000000054,,20,-0.12689999999999996,,20,0.33499999999999996,,20
20,153,-0.2954285714285714,,21,-0.4544285714285714,,21,-0.2192857142857143,,21
20,154,0.17250000000000004,,20,0.179,,20,0.03680000000000002,,20
20,155,-0.6032380952380951,,21,-0.31257142857142856,,21,0.4105238095238096,,21
20,156,-0.13674999999999998,,20,0.020300000000000075,,20,-0.41900000000000004,,20
20,157,0.29904761904761906,,21,-0.4541904761904762,,21,-0.26809523809523805,,21
20,158,0.16390000000000002,,20,-0.27799999999999997,,20,-0.26925,,20
20,159,-0.2774,,20,-0.12269999999999999,,20,-0.5490999999999999,,20
20,160,-0.13204999999999995,,20,-0.12540000000000004,,20,-0.11964999999999995,,20
20,161,0.021600000000000043,,20,0.17485000000000006,,20,0.027349999999999996,,20
20,162,-0.7309,,20,-0.8746,,20,-0.4135,,20
20,163,-0.58645,,20,-0.13104999999999997,,20,-0.28425,,20
20,164,-0.13265,,20,-0.12615000000000004,,20,0.16965000000000002,,20
20,165,-0.10640000000000001,,20,0.024900000000000033,,20,0.6345500000000002,,20
20,166,-0.002809523809523762,,21,-0.4553809523809524,,21,-0.01742857142857141,,21
20,167,-0.17509999999999995,,20,0.32820000000000005,,20,-0.11584999999999994,,20
20,168,-0.27859999999999996,,20,0.32670000000000005,,20,0.03385000000000003,,20
20,169,-0.2840499999999999,,20,-0.12504999999999988,,20,0.4851500000000001,,20
20,170,-0.3145238095238095,,21,-0.451,,21,-0.308047619047619,,21
20,171,0.08035000000000012,,20,0.3267500000000001,,20,0.07185000000000001,,20
20,172,-0.3193333333333333,,21,-0.027761904761904738,,21,-0.16147619047619044,,21
20,173,-0.33254999999999996,,20,-0.2741,,20,-0.5665499999999999,,20
20,174,-0.23434999999999992,,20,-0.43289999999999995,,20,0.029450000000000066,,20
20,175,-0.27854999999999996,,20,-0.27325,,20,-0.26594999999999996,,20
20,176,-0.030952380952380936,,21,0.11700000000000006,,21,0.2686190476190476,,21
20,177,0.6211,,20,0.17760000000000012,,20,0.08030000000000001,,20
20,178,0.16820000000000002,,20,0.024800000000000023,,20,-0.11609999999999995,,20
20,179,-0.29245,,20,-0.58505,,20,-0.2745999999999999,,20
20,180,-0.43635,,20,-0.27840000000000004,,20,0.1718,,20
20,181,-0.466904761904762,,21,-0.31414285714285717,,21,-0.15976190476190474,,21
20,182,-0.25015,,20,0.4758,,20,0.1750500000000001,,20
20,183,0.35585,,20,-0.43235,,20,-0.42400000000000004,,20
20,184,0.37685,,20,0.4699999999999999,,20,0.92605,,20
20,185,0.11085714285714283,,21,0.11695238095238097,,21,0.1707142857142857,,21
20,186,0.015349999999999997,,20,0.021250000000000067,,20,0.03320000000000001,,20
20,187,-0.43359999999999993,,20,-0.12834999999999996,,20,-0.12059999999999996,,20
20,188,-0.33095238095238094,,21,0.10623809523809523,,21,-0.3064285714285714,,21
20,189,0.4679500000000001,,20,0.022450000000000025,,20,0.16999999999999998,,20
20,190,-0.17752380952380947,,21,-0.030761904761904716,,21,-0.16876190476190475,,21
20,191,0.011550000000000027,,20,-0.12999999999999998,,20,-0.36294999999999994,,20
20,192,-0.13049999999999998,,20,-0.12504999999999997,,20,0.02595000000000004,,20
20,193,-0.1321,,20,-0.42675,,20,-0.1172499999999999,,20
20,194,-0.1797142857142857,,21,-0.3164285714285714,,21,0.12328571428571435,,21
20,195,-0.13705,,20,-0.28289999999999993,,20,-0.12049999999999994,,20
20,196,-0.13874999999999998,,20,0.1689500000000001,,20,0.5376500000000001,,20
20,197,-0.32219047619047614,,21,-0.17109523809523805,,21,-0.15995238095238087,,21
20,198,-0.5820000000000001,,20,-0.42684999999999995,,20,-0.4121499999999999,,20
20,199,0.10338095238095243,,21,-0.3175238095238095,,21,0.12185714285714293,,21
40,0,-0.11304878048780481,,41,-0.07831707317073171,,41,0.07865853658536588,,41
40,1,-0.009487804878048721,-0.28205,41,0.0692439024390244,0.026400000000000024,41,0.004292682926829304,-0.2013636363636363,41
40,2,-0.4529512195121951,,41,-0.37187804878048786,,41,-0.17439024390243898,,41
40,3,-0.15746341463414634,,41,-0.07868292682926825,,41,-0.00029268292682924687,,41
40,4,-0.07419047619047617,,42,-0.30883333333333335,,42,-0.014928571428571461,,42
40,5,0.06275609756097564,,41,0.36085365853658535,,41,0.3023414634146342,,41
40,6,-0.10721428571428572,,42,-0.09919047619047616,,42,0.023809523809523843,,42
40,7,-0.06095000000000002,,40,0.018750000000000024,,40,0.061125000000000054,,40
40,8,-0.031951219512195116,,41,-0.4409268292682927,,41,-0.07151219512195119,,41
40,9,0.28253658536585363,-0.030333333333333323,41,-0.0035121951219511632,-0.2727083333333333,41,0.22885365853658537,-0.015708333333333286,41
40,10,-0.2105121951219512,,41,-0.22602439024390242,,41,0.22648780487804887,,41
40,11,0.07616279069767441,,43,0.2937906976744186,,43,0.027488372093023253,,43
40,12,0.06109756097560981,,41,-0.004048780487804838,,41,0.007829268292682968,,41
40,13,0.05127500000000005,,40,0.24495,,40,0.18030000000000004,,40
40,14,0.15587804878048783,-0.03309523809523811,41,-0.035268292682926826,-0.2160454545454545,41,-0.016731707317073147,-0.48999999999999994,41
40,15,0.2602926829268292,,41,0.14609756097560983,,41,-0.2032682926829268,,41
40,16,-0.17757142857142855,,42,0.11397619047619056,,42,0.12214285714285722,,42
40,17,0.21579999999999994,-0.07155999999999998,40,0.09655000000000005,-0.19403999999999996,40,0.25895000000000007,0.061080000000000044,40
40,18,-0.21007499999999996,,40,-0.05224999999999995,,40,0.07910000000000003,,40
40,19,0.06780952380952379,,42,-0.10526190476190475,,42,0.0060476190476191054,,42
40,20,0.06504878048780492,,41,0.29021951219512204,,41,0.3501951219512195,,41
40,21,-0.35934999999999995,-0.4302999999999999,40,-0.05282499999999999,-0.1234,40,0.332875,0.3333499999999999,40
40,22,0.18254761904761907,-0.028291666666666642,42,0.04540476190476199,-0.39658333333333323,42,-0.23152380952380958,-0.6405000000000001,42
40,23,0.03752500000000004,-0.42805,40,0.020875000000000067,-0.12159999999999993,40,-0.048074999999999965,-0.26444999999999996,40
40,24,-0.18692307692307691,,39,-0.18007692307692302,,39,-0.017410256410256373,,39
40,25,-0.05430952380952377,0.049000000000000044,42,-0.027738095238095197,-0.03283333333333327,42,0.12071428571428579,-0.02041666666666664,42
40,26,0.14041463414634148,,41,0.14553658536585365,,41,0.03629268292682926,,41
40,27,-0.3064878048780488,,41,-0.15478048780487802,,41,-0.17080487804878045,,41
40,28,0.01344186046511626,,43,-0.2594418604651163,,43,-0.2534418604651163,,43
40,29,-0.4859069767441861,,43,-0.39651162790697675,,43,-0.11206976744186044,,43
40,30,-0.009634146341463356,,41,-0.004341463414634085,,41,-0.1690975609756097,,41
40,31,-0.10509523809523809,,42,-0.17002380952380947,,42,-0.018428571428571433,,42
40,32,0.16590000000000002,0.052000000000000046,40,-0.12625,-0.35077272727272724,40,-0.04584999999999996,-0.20099999999999998,40
40,33,-0.40115,,40,-0.20127499999999993,,40,-0.016449999999999965,,40
40,34,0.5070243902439026,0.2521904761904762,41,0.2923170731707318,0.11195238095238101,41,0.4406097560975609,0.222375,41
40,35,0.13402439024390247,-0.08064,41,0.14251219512195126,0.09183333333333332,41,0.08065853658536586,0.061760000000000016,41
40,36,0.17802380952380958,-0.5239565217391304,42,0.2726666666666667,-0.2559565217391304,42,0.5515476190476191,0.1521304347826088,42
40,37,-0.007487804878048763,-0.32199999999999995,41,-0.1473414634146341,-0.21322727272727277,41,0.00834146341463423,-0.19936363636363633,41
40,38,-0.15297619047619046,-0.2730833333333333,42,-0.1700238095238095,-0.2819,42,0.33050000000000007,0.15955000000000003,42
40,39,0.17678571428571427,,42,-0.10099999999999995,,42,0.5250952380952382,,42
40,40,-0.1592142857142857,-0.2512962962962962,42,-0.16764285714285715,-0.13318518518518518,42,-0.01876190476190472,-0.01640740740740736,42
40,41,0.014325000000000032,,40,0.1707,,40,0.13512500000000005,,40
40,42,0.016170731707317105,,41,0.28339024390243905,,41,0.04534146341463416,,41
40,43,-0.23453658536585364,-0.4597142857142857,41,-0.08187804878048782,-0.20300000000000004,41,-0.09324390243902436,-0.27149999999999996,41
40,44,-0.005195121951219444,,41,0.14604878048780487,,41,0.17319512195121958,,41
40,45,-0.13077499999999995,-0.21413636363636354,40,-0.04949999999999997,0.019100000000000027,40,-0.18924999999999992,-0.4678636363636363,40
40,46,-0.39344999999999997,-0.7795833333333332,40,0.020650000000000057,-0.27374999999999994,40,-0.18772499999999995,-0.6423333333333333,40
40,47,-0.007146341463414611,-0.35404545454545455,41,-0.29458536585365847,-0.4861818181818181,41,-0.2850243902439024,-0.7456818181818182,41
40,48,0.03330232558139535,-0.08530434782608695,43,0.08572093023255817,-0.0807272727272727,43,-0.11186046511627903,-0.4722272727272727,43
40,49,-0.034785714285714246,-0.19396000000000016,42,-0.4545714285714285,-0.6641599999999999,42,-0.0166428571428571,-0.41747999999999996,42
40,50,0.06529268292682928,-0.02728571428571422,41,-0.07478048780487802,-0.3065238095238095,41,0.08268292682926831,-0.1568571428571428,41
40,51,-0.21888095238095234,,42,-0.17047619047619042,,42,0.20107142857142857,,42
40,52,-0.1091666666666666,,42,-0.31499999999999995,,42,-0.2330714285714285,,42
40,53,-0.29829268292682926,,41,-0.0736341463414634,,41,-0.03699999999999994,,41
40,54,-0.07012195121951217,,41,-0.0015121951219512317,,41,-0.19187804878048773,,41
40,55,0.21259523809523811,,42,-0.09485714285714285,,42,-0.05126190476190471,,42
40,56,-0.198575,,40,-0.12937499999999996,,40,0.129425,,40
40,57,-0.2077,-0.34745454545454546,40,-0.12622499999999998,-0.20281818181818176,40,-0.26874999999999993,-0.3359999999999999,40
40,58,-0.15960975609756095,,41,-0.07731707317073164,,41,-0.0665853658536585,,41
40,59,-0.14099999999999996,-0.31687999999999994,40,-0.039000000000000014,-0.4141666666666666,40,0.032850000000000025,-0.05627999999999995,40
40,60,0.2515238095238096,,42,0.4003571428571431,,42,0.33511904761904765,,42
40,61,0.20124390243902443,0.1863913043478261,41,0.0006097560975609951,-0.10704347826086956,41,-0.24648780487804872,-0.2881304347826086,41
40,62,0.13807317073170738,-0.07781818181818173,41,-0.5141707317073172,-0.4797272727272727,41,-0.2891951219512195,-0.7515454545454543,41
40,63,-0.1585714285714285,-0.30999999999999994,42,-0.5294761904761904,-0.615,42,-0.010666666666666633,-0.35282608695652173,42
40,64,-0.13567499999999993,-0.17709523809523806,40,-0.05372499999999995,-0.17361904761904762,40,-0.04409999999999994,-0.16004761904761905,40
40,65,-0.17024999999999998,-0.3872307692307692,44,-0.002340909090909055,-0.22215384615384615,44,-0.13638636363636356,-0.43949999999999984,44
40,66,-0.5323333333333333,,42,-0.24097619047619048,,42,0.3426666666666667,,42
40,67,0.1348048780487805,,41,0.2156341463414635,,41,0.22358536585365854,,41
40,68,-0.1535365853658536,,41,-0.030219512195121947,,41,0.12090243902439027,,41
40,69,0.22451219512195122,0.01604347826086963,41,0.43948780487804884,0.28347826086956535,41,0.2968048780487805,0.2797826086956522,41
40,70,0.18175609756097566,-0.0049199999999999374,41,-0.22043902439024382,-0.42779999999999985,41,0.1483170731707318,-0.058239999999999945,41
40,71,-0.13473170731707318,-0.20899999999999996,41,0.14209756097560977,0.10557142857142855,41,-0.13897560975609755,-0.3091904761904761,41
40,72,-0.057274999999999944,,40,0.02270000000000002,,40,0.10337500000000004,,40
40,73,-0.13302439024390242,-0.45440909090909093,41,-0.35258536585365846,-0.6269090909090909,41,0.1541951219512196,-0.2000909090909091,41
40,74,-0.22846341463414632,,41,-0.36643902439024395,,41,-0.2114878048780488,,41
40,75,0.03992857142857146,-0.09365625,42,0.11666666666666667,0.0038749999999999896,42,0.1996666666666667,0.017718750000000005,42
40,76,-0.38670454545454547,,44,-0.20906818181818176,,44,-0.20118181818181824,,44
40,77,-0.00754761904761902,,42,-0.38049999999999995,,42,0.07390476190476196,,42
40,78,-0.22812195121951215,,41,-0.14753658536585362,,41,-0.26195121951219513,,41
40,79,-0.289925,,40,-0.284175,,40,-0.11899999999999997,,40
40,80,0.13358536585365854,,41,-0.005829268292682859,,41,0.007658536585365931,,41
40,81,-0.17817499999999997,,40,0.02630000000000001,,40,0.007400000000000006,,40
40,82,0.28187804878048783,0.04977272727272726,41,0.28900000000000003,0.05672727272727278,41,0.5154146341463414,0.4807000000000001,41
40,83,-0.20614999999999997,-0.2053181818181818,40,0.024725000000000042,-0.06459090909090906,40,-0.12270000000000003,-0.07118181818181814,40
40,84,0.2941136363636364,-0.24981481481481485,44,0.27145454545454556,-0.1312592592592592,44,0.4813181818181818,0.10812499999999996,44
40,85,0.10268292682926833,-0.20963636363636357,41,-0.0028780487804877858,-0.21527272727272725,41,0.08317073170731712,-0.19581818181818178,41
40,86,-0.11090476190476187,-0.5642799999999999,42,-0.24635714285714286,-0.55884,42,0.07378571428571433,-0.06175999999999993,42
40,87,-0.16325641025641024,,39,-0.02799999999999998,,39,-0.24766666666666673,,39
40,88,0.2969512195121951,,41,0.2872682926829268,,41,0.3985853658536586,,41
40,89,-0.30804651162790697,-0.5558095238095239,43,-0.2613720930232558,-0.46538095238095245,43,-0.18944186046511627,-0.45033333333333336,43
40,90,0.39102500000000007,,40,0.17222500000000002,,40,0.0005750000000000144,,40
40,91,-0.011634146341463378,-0.08255999999999993,41,-0.15082926829268292,-0.31388,41,-0.43414634146341463,-0.5427599999999999,41
40,92,-0.10366666666666664,,39,-0.09828205128205127,,39,0.2167435897435898,,39
40,93,-0.2733170731707317,-0.23966666666666667,41,-0.07482926829268287,0.056500000000000015,41,0.007097560975609798,0.07190909090909094,41
40,94,0.239925,,40,0.32120000000000004,,40,0.032450000000000034,,40
40,95,0.1378809523809524,,42,0.18926190476190477,,42,0.35364285714285715,,42
40,96,-0.21539024390243902,-0.36200000000000004,41,-0.36970731707317067,-0.38273913043478264,41,-0.28495121951219504,-0.3673478260869566,41
40,97,-0.09202439024390244,,41,0.06590243902439026,,41,0.1491707317073171,,41
40,98,-0.5301428571428571,,42,-0.5236666666666666,,42,-0.15638095238095234,,42
40,99,0.4569756097560976,,41,-0.14721951219512192,,41,0.22100000000000003,,41
40,100,0.32045238095238093,0.19586363636363632,42,0.32945238095238105,0.1403478260869566,42,0.24354761904761912,-0.24754545454545454,42
40,101,-0.153390243902439,,41,0.21814634146341466,,41,0.1487317073170732,,41
40,102,-0.026880952380952346,,42,-0.16549999999999998,,42,-0.016285714285714254,,42
40,103,-0.4341749999999999,,40,-0.12667499999999998,,40,-0.410375,,40
40,104,-0.2992682926829267,,41,-0.2495365853658536,,41,-0.14082926829268294,,41
40,105,-0.059441860465116236,-0.3984166666666666,43,0.08820930232558144,-0.24021739130434777,43,0.446093023255814,0.28460869565217395,43
40,106,0.317046511627907,,43,-0.11760465116279062,,43,-0.18272093023255812,,43
40,107,0.06647500000000002,,40,-0.2743749999999999,,40,-0.4630500000000001,,40
40,108,-0.3739761904761905,,42,-0.23657142857142857,,42,-0.0607380952380952,,42
40,109,-0.16886956521739127,,46,0.20654347826086963,,46,-0.019891304347826072,,46
40,110,0.1401951219512195,0.1277096774193548,41,-0.07395121951219506,-0.15670967741935482,41,0.15346341463414637,0.04783870967741937,41
40,111,-0.030926829268292655,,41,-0.07936585365853656,,41,0.0783658536585366,,41
40,112,-0.50885,-0.8998750000000001,40,-0.12739999999999996,-0.2697916666666666,40,-0.016699999999999937,-0.20172727272727267,40
40,113,-0.2961428571428571,-0.44914814814814813,42,-0.025761904761904694,-0.2518148148148147,42,0.010833333333333356,-0.04630769230769228,42
40,114,0.5037692307692309,,39,0.2787179487179488,,39,-0.012358974358974302,,39
40,115,0.02062500000000005,,40,0.02562500000000003,,40,0.017075000000000017,,40
40,116,0.022125000000000016,,40,-0.048074999999999986,,40,0.20665000000000006,,40
40,117,0.35551219512195126,,41,0.21441463414634146,,41,-0.19036585365853656,,41
40,118,0.00265000000000003,,40,0.25145000000000006,,40,0.339125,,40
40,119,-0.2529024390243902,-0.6873478260869565,41,-0.22336585365853656,-0.5102608695652174,41,0.2940000000000001,0.02630434782608705,41
40,120,0.28407317073170735,0.08662500000000001,41,-0.001487804878048725,-0.28037499999999993,41,0.15463414634146344,0.10595833333333332,41
40,121,-0.19899999999999998,,41,-0.002414634146341398,,41,-0.06602439024390241,,41
40,122,-0.12905,,40,-0.04882500000000002,,40,0.26612500000000006,,40
40,123,-0.006731707317073128,,41,0.014682926829268327,,41,0.1520243902439025,,41
40,124,0.4287317073170732,,41,0.29012195121951223,,41,0.08258536585365861,,41
40,125,0.06865853658536589,,41,-0.14607317073170728,,41,0.1483414634146342,,41
40,126,-0.2504285714285714,,42,-0.24340476190476187,,42,-0.09269047619047617,,42
40,127,-0.2260243902439024,,41,0.07482926829268297,,41,0.00946341463414637,,41
40,128,-0.10683333333333334,,42,-0.10102380952380949,,42,0.19540476190476197,,42
40,129,0.31540000000000007,,40,0.24882500000000007,,40,-0.14004999999999995,,40
40,130,0.039731707317073164,,41,-0.14968292682926826,,41,-0.22192682926829266,,41
40,131,-0.2372558139534883,-0.5977142857142856,43,-0.329906976744186,-0.8771904761904762,43,0.2026279069767442,-0.05979999999999997,43
40,132,-0.06392682926829266,,41,0.22178048780487805,,41,0.3552926829268293,,41
40,133,0.23752500000000004,-0.001913043478260852,40,-0.05579999999999998,-0.25552173913043474,40,-0.12187499999999996,-0.2675833333333333,40
40,134,-0.33895,,40,0.09777500000000008,,40,0.20465000000000005,,40
40,135,-0.2963333333333333,-0.42438461538461536,42,-0.24164285714285708,-0.31657142857142856,42,-0.5152142857142857,-0.5588846153846154,42
40,136,0.038700000000000026,,40,-0.20169999999999993,,40,-0.16432499999999992,,40
40,137,0.12620454545454543,,44,-0.004727272727272681,,44,-0.00015909090909090672,,44
40,138,0.09170000000000005,-0.17228571428571426,40,-0.12644999999999995,-0.1648571428571428,40,-0.143575,-0.1992272727272727,40
40,139,-0.20834999999999998,-0.3720434782608696,40,-0.0516999999999999,-0.07595454545454544,40,-0.11204999999999994,-0.3037619047619047,40
40,140,0.05978048780487806,,41,-0.07919512195121947,,41,-0.15704878048780482,,41
40,141,-0.22880952380952385,,42,-0.3146428571428571,,42,-0.08847619047619042,,42
40,142,-0.13212500000000002,,40,-0.15799999999999997,,40,0.00017500000000003624,,40
40,143,0.08138636363636363,-0.5664285714285714,44,-0.13972727272727264,-0.4628571428571428,44,0.15268181818181822,-0.41519047619047617,44
40,144,-0.2798863636363636,-0.3248235294117647,44,-0.2056136363636363,-0.491235294117647,44,0.004477272727272744,-0.1375882352941176,44
40,145,-0.0074285714285713825,,42,-0.0272380952380952,,42,0.2671190476190476,,42
40,146,-0.03404761904761901,,42,0.04521428571428572,,42,-0.09788095238095237,,42
40,147,0.17022500000000004,,40,-0.273775,,40,0.18632500000000007,,40
40,148,-0.6122093023255814,,43,-0.11937209302325584,,43,-0.22562790697674415,,43
40,149,-0.23707317073170733,,41,-0.3038780487804878,,41,-0.14124390243902435,,41
40,150,-0.07577272727272724,-0.20279310344827584,44,0.10745454545454551,0.009689655172413828,44,0.5534318181818182,0.48792857142857143,44
40,151,-0.03814285714285713,-0.2283636363636364,42,0.3280952380952381,0.20854545454545456,42,0.4833571428571428,0.4865454545454545,42
40,152,-0.28831707317073163,-0.38008333333333333,41,-0.2208536585365853,-0.3462727272727273,41,-0.11414634146341454,-0.19959090909090904,41
40,153,-0.09420000000000002,,40,0.172525,,40,-0.1806,,40
40,154,-0.05519999999999996,,40,0.025825000000000032,,40,-0.11564999999999996,,40
40,155,-0.03324999999999998,,40,0.09490000000000003,,40,0.10542500000000003,,40
40,156,-0.17757499999999996,,40,-0.10932499999999994,,40,0.10905000000000006,,40
40,157,-0.43390000000000006,,40,0.097775,,40,0.10375000000000001,,40
40,158,0.011024390243902449,-0.08682608695652168,41,0.35975609756097565,0.2508571428571428,41,0.0022682926829268504,-0.10847826086956522,41
40,159,0.05770731707317077,-0.39447826086956506,41,-0.15199999999999994,-0.3849130434782609,41,0.0053658536585366335,-0.015190476190476188,41
40,160,0.032088888888888896,-0.27982142857142855,45,-0.22871111111111098,-0.5944642857142856,45,0.21353333333333338,-0.20725,45
40,161,-0.3934047619047619,-0.6143793103448276,42,-0.3869761904761905,-0.5043793103448275,42,-0.09064285714285711,-0.2933103448275862,42
40,162,0.09027500000000006,,40,-0.12867499999999998,,40,0.18282500000000007,,40
40,163,-0.2865749999999999,,40,-0.429,,40,-0.19177499999999992,,40
40,164,-0.3153809523809524,-0.8966521739130435,42,-0.3108095238095238,-0.7314499999999999,42,-0.23259523809523805,-0.49347826086956514,42
40,165,-0.22290476190476186,,42,-0.16766666666666663,,42,0.21573809523809523,,42
40,166,-0.3594,,40,-0.12884999999999996,,40,-0.39492499999999997,,40
40,167,0.07181395348837213,,43,-0.054999999999999945,,43,0.10086046511627911,,43
40,168,-0.10278048780487802,-0.1141739130434782,41,0.06841463414634154,-0.037666666666666626,41,0.2822439024390244,-0.019124999999999986,41
40,169,-0.05723255813953486,-0.31171428571428567,43,-0.04906976744186041,-0.27324999999999994,43,0.031697674418604695,-0.14195833333333327,43
40,170,0.2907674418604652,0.33804166666666674,43,0.22776744186046521,0.09349999999999999,43,0.10437209302325584,-0.14083333333333328,43
40,171,-0.30263414634146335,,41,-0.0014634146341462831,,41,0.007439024390243933,,41
40,172,0.09034999999999997,,40,0.09575000000000004,,40,0.37090000000000006,,40
40,173,-0.2446428571428571,-0.5992857142857142,42,-0.09635714285714278,-0.3075714285714285,42,-0.0852380952380952,-0.1358333333333333,42
40,174,-0.19671428571428573,,42,-0.3662619047619047,,42,0.12873809523809526,,42
40,175,-0.11023809523809523,,42,-0.10104761904761903,,42,0.26711904761904764,,42
40,176,-0.10428571428571429,,42,-0.026595238095238047,,42,0.19666666666666666,,42
40,177,0.18223809523809523,-0.25617391304347825,42,0.47302380952380957,0.40126086956521734,42,0.10626190476190481,-0.012695652173913016,42
40,178,-0.037825,,40,0.040825000000000014,,40,-0.03949999999999994,,40
40,179,-0.009048780487804829,-0.19839999999999997,41,0.1424146341463415,-0.07443999999999988,41,-0.06526829268292682,-0.15366666666666665,41
40,180,-0.304829268292683,-0.7826956521739131,41,-0.29699999999999993,-0.6428695652173912,41,-0.14104878048780484,-0.5002173913043478,41
40,181,-0.22936585365853654,,41,-0.0765609756097561,,41,-0.21965853658536585,,41
40,182,-0.3761951219512195,,41,-0.2953414634146342,,41,-0.3592682926829268,,41
40,183,-0.5799,-0.52775,40,-0.05032499999999997,-0.0218333333333333,40,-0.12219999999999995,-0.26629166666666665,40
40,184,0.07153846153846156,,39,0.12825641025641035,,39,0.06076923076923085,,39
